V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[040,07/15/2022 12:47 PM, 07/15/2022 12:47 PM, Trouble Shooter is determining repairs required, , 1219030];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[1]=[051,07/15/2022 11:37 AM, 07/15/2022 11:37 AM, A crew is currently working on the problem, 07/15/2022 04:30 PM, 1218966];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[2]=[051,07/15/2022 12:47 PM, 07/15/2022 12:47 PM, Trouble Shooter is determining repairs required, , 1219030];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[3]=[062,07/15/2022 09:20 AM, 07/15/2022 09:20 AM, A crew is currently working on the problem, 07/15/2022 03:00 PM, 1218951];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[4]=[071,07/15/2022 01:47 PM, 07/15/2022 01:47 PM, Customer Svc is working this single customer outage, , 1219053];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[5]=[083,07/15/2022 01:25 PM, 07/15/2022 01:25 PM, Waiting to be analyzed, , 1219043];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[6]=[086,07/15/2022 01:27 PM, 07/15/2022 01:27 PM, Trouble Shooter is determining repairs required, , 1219044];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[7]=[090,07/15/2022 02:11 PM, 07/15/2022 02:11 PM, Waiting to be analyzed, , 1219060];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[8]=[101,07/15/2022 01:21 PM, 07/15/2022 01:21 PM, Customer Svc is working this single customer outage, , 1219041];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[9]=[101,07/15/2022 11:57 AM, 07/15/2022 11:57 AM, A crew is currently working on the problem, 07/15/2022 05:30 PM, 1218970];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[10]=[114,07/15/2022 01:30 PM, 07/15/2022 01:30 PM, Trouble Shooter is determining repairs required, , 1219045];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
events[11]=[119,07/15/2022 12:52 PM, 07/15/2022 12:52 PM, A crew is currently working on the problem, 07/15/2022 03:30 PM, 1219035];,# of Outages: 11,Customers Affected: 173,2022-07-15T19:18:05Z
