V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[022,10/25/2022 02:35 PM, 10/25/2022 02:35 PM, Trouble Shooter is working on the problem, 10/25/2022 05:00 PM, 1236211];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[1]=[023,10/25/2022 02:35 PM, 10/25/2022 02:35 PM, Trouble Shooter is working on the problem, 10/25/2022 05:00 PM, 1236211];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[2]=[034,10/25/2022 02:35 PM, 10/25/2022 02:35 PM, Trouble Shooter is working on the problem, 10/25/2022 05:00 PM, 1236211];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[3]=[035,10/25/2022 02:35 PM, 10/25/2022 02:35 PM, Trouble Shooter is working on the problem, 10/25/2022 05:00 PM, 1236211];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[4]=[037,10/25/2022 01:21 PM, 10/25/2022 01:21 PM, Tree Trimming is clearing debris from the area, 10/25/2022 06:00 PM, 1236083];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[5]=[037,10/25/2022 02:20 PM, 10/25/2022 02:20 PM, Trouble Shooter is working on the problem, 10/25/2022 06:30 PM, 1236172];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[6]=[037,10/25/2022 02:22 PM, 10/25/2022 02:22 PM, Trouble Shooter is working on the problem, 10/25/2022 06:30 PM, 1236175];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[7]=[038,10/25/2022 02:20 PM, 10/25/2022 02:20 PM, Trouble Shooter is working on the problem, 10/25/2022 06:30 PM, 1236172];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[8]=[038,10/25/2022 02:22 PM, 10/25/2022 02:22 PM, Trouble Shooter is working on the problem, 10/25/2022 06:30 PM, 1236174];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[9]=[044,10/25/2022 03:35 PM, 10/25/2022 03:35 PM, Waiting to be analyzed, , 1236276];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[10]=[046,10/25/2022 02:35 PM, 10/25/2022 02:35 PM, Trouble Shooter is working on the problem, 10/25/2022 05:00 PM, 1236211];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[11]=[047,10/25/2022 02:35 PM, 10/25/2022 02:35 PM, Trouble Shooter is working on the problem, 10/25/2022 05:00 PM, 1236211];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
events[12]=[047,10/25/2022 03:03 PM, 10/25/2022 03:03 PM, Customer Svc is working this single customer outage, , 1236241];,# of Outages: 85,Customers Affected: 6968,2022-10-25T20:52:44Z
