V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[015,07/31/2022 04:16 PM, 07/31/2022 04:16 PM, Waiting for an available crew to perform repairs, , 1222919];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[1]=[018,07/31/2022 03:03 PM, 07/31/2022 03:03 PM, A crew is currently working on the problem, 08/01/2022 02:50 AM, 1222900];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[2]=[045,07/31/2022 08:35 PM, 07/31/2022 08:35 PM, A crew is currently working on the problem, 08/01/2022 03:00 AM, 1222975];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[3]=[052,07/31/2022 10:08 PM, 07/31/2022 10:08 PM, Waiting for an available crew to perform repairs, , 1222983];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[4]=[053,07/31/2022 01:24 PM, 07/31/2022 01:24 PM, Waiting for an available crew to perform repairs, , 1222467];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[5]=[053,07/31/2022 04:41 PM, 07/31/2022 04:41 PM, A crew is currently working on the problem, 08/02/2022 02:00 AM, 1222932];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[6]=[060,07/31/2022 12:16 PM, 07/31/2022 12:16 PM, Trouble Shooter is determining repairs required, , 1222368];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[7]=[071,07/31/2022 10:06 PM, 07/31/2022 10:06 PM, Waiting for an available crew to perform repairs, , 1222981];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[8]=[073,07/31/2022 11:57 PM, 07/31/2022 11:57 PM, Waiting for an available crew to perform repairs, , 1222986];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[9]=[073,08/01/2022 01:48 AM, 08/01/2022 01:48 AM, Waiting to be analyzed, , 1223003];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[10]=[083,07/31/2022 04:44 PM, 07/31/2022 04:44 PM, Waiting to be analyzed, , 1222934];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[11]=[083,07/31/2022 07:48 PM, 07/31/2022 07:48 PM, Waiting to be analyzed, , 1222969];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[12]=[083,08/01/2022 01:20 AM, 08/01/2022 01:20 AM, Waiting to be analyzed, , 1223001];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[13]=[084,07/31/2022 01:24 PM, 07/31/2022 01:24 PM, A crew is currently working on the problem, , 1222468];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[14]=[084,08/01/2022 01:20 AM, 08/01/2022 01:20 AM, Waiting to be analyzed, , 1223001];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[15]=[085,07/31/2022 01:24 PM, 07/31/2022 01:24 PM, A crew is currently working on the problem, , 1222468];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[16]=[086,07/31/2022 01:13 PM, 07/31/2022 01:13 PM, Trouble Shooter is determining repairs required, , 1222462];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[17]=[087,07/31/2022 04:30 PM, 07/31/2022 04:30 PM, A crew is currently working on the problem, 08/01/2022 03:00 AM, 1222923];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[18]=[087,07/31/2022 05:12 PM, 07/31/2022 05:12 PM, Waiting for an available crew to perform repairs, , 1222943];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[19]=[087,07/31/2022 07:50 PM, 07/31/2022 07:50 PM, Waiting for an available crew to perform repairs, , 1222970];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[20]=[088,07/31/2022 02:23 PM, 07/31/2022 02:23 PM, Tree Trimming is clearing debris from the area, , 1222517];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[21]=[096,07/31/2022 07:40 PM, 07/31/2022 07:40 PM, Trouble Shooter is determining repairs required, , 1222967];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[22]=[112,07/31/2022 02:36 PM, 07/31/2022 02:36 PM, Trouble Shooter is determining repairs required, , 1222532];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[23]=[112,07/31/2022 06:05 PM, 07/31/2022 06:05 PM, Trouble Shooter is determining repairs required, , 1222952];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[24]=[112,07/31/2022 07:25 PM, 07/31/2022 07:25 PM, Trouble Shooter is determining repairs required, , 1222966];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[25]=[115,07/31/2022 06:49 PM, 07/31/2022 06:49 PM, Trouble Shooter is determining repairs required, , 1222958];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[26]=[115,08/01/2022 12:41 AM, 08/01/2022 12:41 AM, Waiting for an available crew to perform repairs, , 1222994];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[27]=[116,08/01/2022 01:41 AM, 08/01/2022 01:41 AM, Waiting to be analyzed, , 1223002];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
events[28]=[116,08/01/2022 12:41 AM, 08/01/2022 12:41 AM, Waiting for an available crew to perform repairs, , 1222994];,# of Outages: 26,Customers Affected: 786,2022-08-01T06:53:12Z
