V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[051,06/14/2022 09:57 AM, 06/14/2022 09:57 AM, Customer Svc is working this single customer outage, , 1214120];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[1]=[063,06/13/2022 07:57 PM, 06/13/2022 07:57 PM, A crew is currently working on the problem, 06/14/2022 12:30 PM, 1213984];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[2]=[063,06/13/2022 09:22 PM, 06/13/2022 09:22 PM, A crew is currently working on the problem, 06/14/2022 12:30 PM, 1213934];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[3]=[066,06/14/2022 10:35 AM, 06/14/2022 10:35 AM, The extent of the outage has been determined, , 1214162];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[4]=[067,06/14/2022 10:31 AM, 06/14/2022 10:31 AM, The extent of the outage has been determined, , 1214161];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[5]=[077,06/13/2022 09:53 PM, 06/13/2022 09:53 PM, A crew is currently working on the problem, 06/14/2022 01:30 PM, 1213980];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[6]=[083,06/14/2022 08:43 AM, 06/14/2022 08:43 AM, A crew is currently working on the problem, 06/14/2022 01:00 PM, 1214098];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[7]=[085,06/14/2022 08:09 AM, 06/14/2022 08:09 AM, A crew is currently working on the problem, 06/14/2022 12:30 PM, 1214046];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[8]=[085,06/14/2022 10:10 AM, 06/14/2022 10:10 AM, A crew is currently working on the problem, , 1214153];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[9]=[100,06/14/2022 06:35 AM, 06/14/2022 06:35 AM, A crew is currently working on the problem, 06/14/2022 01:00 PM, 1214039];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[10]=[102,06/14/2022 09:58 AM, 06/14/2022 09:58 AM, Trouble Shooter is working on the problem, 06/14/2022 12:30 PM, 1214132];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[11]=[103,06/14/2022 09:58 AM, 06/14/2022 09:58 AM, Trouble Shooter is working on the problem, 06/14/2022 12:30 PM, 1214132];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[12]=[113,06/13/2022 10:04 PM, 06/13/2022 10:04 PM, Customer Svc is working this single customer outage, , 1213981];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[13]=[118,06/14/2022 09:58 AM, 06/14/2022 09:58 AM, Trouble Shooter is working on the problem, 06/14/2022 12:30 PM, 1214132];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[14]=[118,06/14/2022 10:39 AM, 06/14/2022 10:39 AM, The extent of the outage has been determined, , 1214163];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[15]=[119,06/14/2022 09:58 AM, 06/14/2022 09:58 AM, Trouble Shooter is working on the problem, 06/14/2022 12:30 PM, 1214131];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[16]=[119,06/14/2022 09:58 AM, 06/14/2022 09:58 AM, Trouble Shooter is working on the problem, 06/14/2022 12:30 PM, 1214132];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
events[17]=[119,06/14/2022 10:00 AM, 06/14/2022 10:00 AM, Trouble Shooter is working on the problem, 06/14/2022 12:30 PM, 1214152];,# of Outages: 15,Customers Affected: 3351,2022-06-14T15:46:25Z
