V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[053,04/23/2022 10:06 PM, 04/23/2022 10:06 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203512];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[1]=[054,04/23/2022 10:06 PM, 04/23/2022 10:06 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203512];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[2]=[054,04/23/2022 11:58 PM, 04/23/2022 11:58 PM, Trouble Shooter is determining repairs required, , 1203620];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[3]=[063,04/23/2022 10:06 PM, 04/23/2022 10:06 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203512];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[4]=[063,04/23/2022 10:10 PM, 04/23/2022 10:10 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203588];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[5]=[063,04/23/2022 10:51 PM, 04/23/2022 10:51 PM, Trouble Shooter is determining repairs required, , 1203616];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[6]=[064,04/23/2022 10:06 PM, 04/23/2022 10:06 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203512];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[7]=[064,04/23/2022 10:10 PM, 04/23/2022 10:10 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203588];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[8]=[065,04/23/2022 10:06 PM, 04/23/2022 10:06 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203512];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[9]=[075,04/23/2022 10:06 PM, 04/23/2022 10:06 PM, Tree Trimming is clearing debris from the area, 04/24/2022 02:00 AM, 1203512];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[10]=[101,04/23/2022 11:27 PM, 04/23/2022 11:27 PM, Customer Svc is working this single customer outage, , 1203617];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[11]=[102,04/24/2022 12:24 AM, 04/24/2022 12:24 AM, The extent of the outage has been determined, , 1203622];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[12]=[103,04/24/2022 12:06 AM, 04/24/2022 12:06 AM, Trouble Shooter is determining repairs required, , 1203621];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
events[13]=[104,04/24/2022 12:06 AM, 04/24/2022 12:06 AM, Trouble Shooter is determining repairs required, , 1203621];,# of Outages: 7,Customers Affected: 5727,2022-04-24T05:39:55Z
