V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[061,08/18/2022 12:11 PM, 08/18/2022 12:11 PM, Trouble Shooter is working on the problem, 08/18/2022 01:30 PM, 1225902];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[1]=[073,08/18/2022 08:03 AM, 08/18/2022 08:03 AM, Trouble Shooter is determining repairs required, , 1225873];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[2]=[073,08/18/2022 08:41 AM, 08/18/2022 08:41 AM, Trouble Shooter is determining repairs required, , 1225881];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[3]=[073,08/18/2022 09:34 AM, 08/18/2022 09:34 AM, Waiting for an available crew to perform repairs, , 1225887];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[4]=[084,08/18/2022 11:34 AM, 08/18/2022 11:34 AM, A crew is currently working on the problem, 08/18/2022 02:00 PM, 1225898];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[5]=[085,08/18/2022 08:34 AM, 08/18/2022 08:34 AM, A crew is currently working on the problem, 08/18/2022 02:00 PM, 1225876];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[6]=[085,08/18/2022 08:34 AM, 08/18/2022 08:34 AM, A crew is currently working on the problem, 08/18/2022 02:00 PM, 1225877];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[7]=[098,07/31/2022 04:18 PM, 07/31/2022 04:18 PM, Waiting to be analyzed, , 1223032];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[8]=[099,08/18/2022 06:35 AM, 08/18/2022 06:35 AM, A crew is currently working on the problem, 08/18/2022 01:30 PM, 1225869];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
events[9]=[113,08/18/2022 11:39 AM, 08/18/2022 11:39 AM, Waiting for an available crew to perform repairs, , 1225900];,# of Outages: 10,Customers Affected: 91,2022-08-18T17:24:25Z
