V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,04/11/2022 11:46 PM, 04/11/2022 11:46 PM, Waiting for an available crew to perform repairs, , 1200804];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[1]=[061,04/12/2022 01:21 AM, 04/12/2022 01:21 AM, Trouble Shooter is determining repairs required, , 1200830];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[2]=[071,04/12/2022 02:35 AM, 04/12/2022 02:35 AM, Trouble Shooter is determining repairs required, , 1200838];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[3]=[074,04/12/2022 04:11 AM, 04/12/2022 04:11 AM, Customer Svc is working this single customer outage, , 1200842];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[4]=[077,04/12/2022 04:24 AM, 04/12/2022 04:24 AM, Waiting for an available crew to perform repairs, , 1200845];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[5]=[099,04/12/2022 02:58 AM, 04/12/2022 02:58 AM, A crew is currently working on the problem, , 1200839];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[6]=[099,04/12/2022 02:59 AM, 04/12/2022 02:59 AM, A crew is currently working on the problem, , 1200840];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[7]=[101,04/12/2022 04:07 AM, 04/12/2022 04:07 AM, Waiting for an available crew to perform repairs, , 1200841];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[8]=[101,04/12/2022 12:00 AM, 04/12/2022 12:00 AM, A crew is currently working on the problem, 04/12/2022 07:30 AM, 1200807];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[9]=[102,04/12/2022 01:37 AM, 04/12/2022 01:37 AM, A crew is currently working on the problem, 04/12/2022 06:30 AM, 1200831];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[10]=[102,04/12/2022 12:01 AM, 04/12/2022 12:01 AM, Waiting for an available crew to perform repairs, , 1200810];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[11]=[102,04/12/2022 12:03 AM, 04/12/2022 12:03 AM, Waiting for an available crew to perform repairs, , 1200823];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[12]=[102,04/12/2022 12:19 AM, 04/12/2022 12:19 AM, Waiting for an available crew to perform repairs, , 1200824];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[13]=[116,04/11/2022 11:55 PM, 04/11/2022 11:55 PM, Waiting for an available crew to perform repairs, , 1200805];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[14]=[117,04/12/2022 02:18 AM, 04/12/2022 02:18 AM, Trouble Shooter is determining repairs required, , 1200833];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
events[15]=[117,04/12/2022 12:00 AM, 04/12/2022 12:00 AM, A crew is currently working on the problem, 04/12/2022 07:30 AM, 1200807];,# of Outages: 15,Customers Affected: 499,2022-04-12T09:34:40Z
