V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,09/02/2022 01:31 AM, 09/02/2022 01:31 AM, A crew is currently working on the problem, 09/02/2022 06:00 PM, 1227728];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[1]=[049,09/02/2022 04:04 PM, 09/02/2022 04:04 PM, Customer Svc is working this single customer outage, , 1227824];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[2]=[072,09/02/2022 02:13 PM, 09/02/2022 02:13 PM, Waiting for an available crew to perform repairs, , 1227814];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[3]=[072,09/02/2022 03:21 PM, 09/02/2022 03:21 PM, Customer Svc is working this single customer outage, , 1227819];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[4]=[085,09/02/2022 02:51 PM, 09/02/2022 02:51 PM, Trouble Shooter is determining repairs required, , 1227817];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[5]=[090,09/02/2022 03:19 PM, 09/02/2022 03:19 PM, Customer Svc is working this single customer outage, , 1227818];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[6]=[098,09/02/2022 01:43 PM, 09/02/2022 01:43 PM, A crew is currently working on the problem, 09/02/2022 06:30 PM, 1227785];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[7]=[098,09/02/2022 02:40 PM, 09/02/2022 02:40 PM, A crew is currently working on the problem, 09/02/2022 06:30 PM, 1227816];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[8]=[098,09/02/2022 03:28 PM, 09/02/2022 03:28 PM, A crew is currently working on the problem, 09/02/2022 06:30 PM, 1227821];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[9]=[113,09/02/2022 09:35 AM, 09/02/2022 09:35 AM, Waiting for an available crew to perform repairs, , 1227756];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[10]=[118,09/02/2022 06:14 AM, 09/02/2022 06:14 AM, A crew is currently working on the problem, 09/02/2022 06:55 PM, 1227734];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
events[11]=[118,09/02/2022 07:36 AM, 09/02/2022 07:36 AM, A crew is currently working on the problem, 09/02/2022 06:55 PM, 1227742];,# of Outages: 12,Customers Affected: 153,2022-09-02T21:32:21Z
