V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[006,06/15/2022 01:20 PM, 06/15/2022 01:20 PM, Waiting to be analyzed, , 1214479];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[1]=[052,06/15/2022 12:23 PM, 06/15/2022 12:23 PM, Trouble Shooter is determining repairs required, , 1214473];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[2]=[063,06/15/2022 12:43 PM, 06/15/2022 12:43 PM, Trouble Shooter is determining repairs required, , 1214477];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[3]=[067,06/15/2022 12:03 PM, 06/15/2022 12:03 PM, A crew is currently working on the problem, 06/15/2022 05:00 PM, 1214467];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[4]=[071,06/15/2022 11:17 AM, 06/15/2022 11:17 AM, Customer Svc is working this single customer outage, , 1214455];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[5]=[072,06/15/2022 12:40 PM, 06/15/2022 12:40 PM, Customer Svc is working this single customer outage, , 1214476];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[6]=[073,06/15/2022 11:06 AM, 06/15/2022 11:06 AM, A crew is currently working on the problem, 06/15/2022 02:30 PM, 1214452];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[7]=[074,06/15/2022 11:06 AM, 06/15/2022 11:06 AM, A crew is currently working on the problem, 06/15/2022 02:30 PM, 1214452];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[8]=[074,06/15/2022 11:54 AM, 06/15/2022 11:54 AM, A crew is currently working on the problem, 06/15/2022 03:30 PM, 1214462];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[9]=[075,06/15/2022 11:39 AM, 06/15/2022 11:39 AM, Customer Svc is working this single customer outage, , 1214459];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[10]=[084,06/15/2022 11:44 AM, 06/15/2022 11:44 AM, A crew is currently working on the problem, 06/15/2022 03:00 PM, 1214460];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[11]=[085,06/15/2022 12:13 PM, 06/15/2022 12:13 PM, Customer Svc is working this single customer outage, , 1214468];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[12]=[086,06/15/2022 12:18 PM, 06/15/2022 12:18 PM, A crew is currently working on the problem, , 1214471];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[13]=[088,06/15/2022 12:18 PM, 06/15/2022 12:18 PM, Customer Svc is working this single customer outage, , 1214470];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[14]=[099,06/15/2022 10:51 AM, 06/15/2022 10:51 AM, A crew is currently working on the problem, 06/15/2022 01:30 PM, 1214442];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[15]=[118,06/15/2022 11:59 AM, 06/15/2022 11:59 AM, Trouble Shooter is determining repairs required, , 1214465];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
events[16]=[129,06/15/2022 09:32 AM, 06/15/2022 09:32 AM, A crew is currently working on the problem, 06/15/2022 02:30 PM, 1214436];,# of Outages: 16,Customers Affected: 237,2022-06-15T18:25:54Z
