V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,12/01/2022 08:09 AM, 12/01/2022 08:09 AM, Waiting to be analyzed, , 1242230];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[1]=[060,12/01/2022 06:47 AM, 12/01/2022 06:47 AM, Customer Svc is working this single customer outage, , 1242214];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[2]=[063,12/01/2022 08:13 AM, 12/01/2022 08:13 AM, Customer Svc is working this single customer outage, , 1242231];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[3]=[073,12/01/2022 05:10 AM, 12/01/2022 05:10 AM, Waiting to be analyzed, , 1242210];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[4]=[078,12/01/2022 08:18 AM, 12/01/2022 08:18 AM, Trouble Shooter is determining repairs required, , 1242234];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[5]=[086,12/01/2022 08:18 AM, 12/01/2022 08:18 AM, Customer Svc is working this single customer outage, , 1242233];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[6]=[100,12/01/2022 06:09 AM, 12/01/2022 06:09 AM, Trouble Shooter is determining repairs required, , 1242213];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[7]=[101,12/01/2022 08:13 AM, 12/01/2022 08:13 AM, Customer Svc is working this single customer outage, , 1242232];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[8]=[116,12/01/2022 07:10 AM, 12/01/2022 07:10 AM, Customer Svc is working this single customer outage, , 1242228];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
events[9]=[119,12/01/2022 08:20 AM, 12/01/2022 08:20 AM, Customer Svc is working this single customer outage, , 1242235];,# of Outages: 10,Customers Affected: 81,2022-12-01T14:40:45Z
