V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,10/05/2022 11:48 AM, 10/05/2022 11:48 AM, Customer Svc is working this single customer outage, , 1233139];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[1]=[049,10/05/2022 12:25 PM, 10/05/2022 12:25 PM, Customer Svc is working this single customer outage, , 1233149];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[2]=[051,10/05/2022 12:15 PM, 10/05/2022 12:15 PM, Trouble Shooter is working on the problem, 10/05/2022 03:30 PM, 1233147];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[3]=[062,10/05/2022 12:15 PM, 10/05/2022 12:15 PM, Trouble Shooter is working on the problem, 10/05/2022 03:30 PM, 1233147];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[4]=[063,10/05/2022 12:15 PM, 10/05/2022 12:15 PM, Trouble Shooter is working on the problem, 10/05/2022 03:30 PM, 1233147];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[5]=[072,10/05/2022 09:25 AM, 10/05/2022 09:25 AM, Tree Trimming is clearing debris from the area, , 1233131];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[6]=[073,10/05/2022 09:25 AM, 10/05/2022 09:25 AM, Tree Trimming is clearing debris from the area, , 1233131];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[7]=[073,10/05/2022 09:50 AM, 10/05/2022 09:50 AM, A crew is currently working on the problem, 10/05/2022 03:30 PM, 1233134];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[8]=[073,10/05/2022 11:06 AM, 10/05/2022 11:06 AM, Trouble Shooter is determining repairs required, , 1233137];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[9]=[074,10/05/2022 09:48 AM, 10/05/2022 09:48 AM, A crew is currently working on the problem, 10/05/2022 03:30 PM, 1233133];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[10]=[074,10/05/2022 12:32 PM, 10/05/2022 12:32 PM, The extent of the outage has been determined, , 1233150];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[11]=[084,10/05/2022 11:15 AM, 10/05/2022 11:15 AM, Trouble Shooter is determining repairs required, , 1233138];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[12]=[085,10/05/2022 08:12 AM, 10/05/2022 08:12 AM, Trouble Shooter is determining repairs required, , 1233117];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[13]=[086,10/05/2022 12:21 PM, 10/05/2022 12:21 PM, Trouble Shooter is determining repairs required, , 1233148];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
events[14]=[100,10/05/2022 12:40 PM, 10/05/2022 12:40 PM, Waiting to be analyzed, , 1233151];,# of Outages: 12,Customers Affected: 1624,2022-10-05T17:49:18Z
