V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[061,04/12/2022 10:47 PM, 04/12/2022 10:47 PM, Trouble Shooter is determining repairs required, , 1201113];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[1]=[061,04/13/2022 01:43 AM, 04/13/2022 01:43 AM, Waiting to be analyzed, , 1201130];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[2]=[062,04/12/2022 09:49 PM, 04/12/2022 09:49 PM, A crew is currently working on the problem, 04/13/2022 03:30 AM, 1201096];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[3]=[062,04/12/2022 10:44 PM, 04/12/2022 10:44 PM, Tree Trimming is clearing debris from the area, , 1201109];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[4]=[062,04/12/2022 10:46 PM, 04/12/2022 10:46 PM, Trouble Shooter is determining repairs required, , 1201112];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[5]=[071,04/13/2022 01:43 AM, 04/13/2022 01:43 AM, Waiting to be analyzed, , 1201129];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[6]=[071,04/13/2022 01:44 AM, 04/13/2022 01:44 AM, Waiting to be analyzed, , 1201131];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[7]=[071,04/13/2022 01:44 AM, 04/13/2022 01:44 AM, Waiting to be analyzed, , 1201132];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[8]=[071,04/13/2022 01:44 AM, 04/13/2022 01:44 AM, Waiting to be analyzed, , 1201133];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[9]=[071,04/13/2022 01:44 AM, 04/13/2022 01:44 AM, Waiting to be analyzed, , 1201134];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[10]=[071,04/13/2022 01:44 AM, 04/13/2022 01:44 AM, Waiting to be analyzed, , 1201135];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[11]=[071,04/13/2022 01:44 AM, 04/13/2022 01:44 AM, Waiting to be analyzed, , 1201136];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[12]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201137];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[13]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201138];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[14]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201139];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[15]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201140];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[16]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201141];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[17]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201142];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[18]=[071,04/13/2022 01:45 AM, 04/13/2022 01:45 AM, Waiting to be analyzed, , 1201143];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[19]=[072,04/12/2022 10:33 PM, 04/12/2022 10:33 PM, Trouble Shooter is determining repairs required, , 1201108];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[20]=[073,04/12/2022 09:49 PM, 04/12/2022 09:49 PM, A crew is currently working on the problem, 04/13/2022 03:30 AM, 1201096];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[21]=[073,04/13/2022 01:09 AM, 04/13/2022 01:09 AM, Waiting for an available crew to perform repairs, , 1201128];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[22]=[074,04/12/2022 10:20 PM, 04/12/2022 10:20 PM, Trouble Shooter is determining repairs required, , 1201106];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[23]=[084,04/12/2022 10:57 PM, 04/12/2022 10:57 PM, Trouble Shooter is determining repairs required, , 1201115];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[24]=[086,04/12/2022 10:45 PM, 04/12/2022 10:45 PM, Trouble Shooter is determining repairs required, , 1201111];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[25]=[086,04/13/2022 12:14 AM, 04/13/2022 12:14 AM, Trouble Shooter is determining repairs required, , 1201121];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[26]=[087,04/12/2022 11:02 PM, 04/12/2022 11:02 PM, Trouble Shooter is determining repairs required, , 1201116];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[27]=[093,04/13/2022 12:01 AM, 04/13/2022 12:01 AM, Customer Svc is working this single customer outage, , 1201117];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[28]=[100,04/13/2022 12:14 AM, 04/13/2022 12:14 AM, Trouble Shooter is determining repairs required, , 1201121];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[29]=[101,04/12/2022 06:05 AM, 04/12/2022 06:05 AM, Waiting for an available crew to perform repairs, , 1200970];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
events[30]=[104,04/12/2022 01:18 PM, 04/12/2022 01:18 PM, A crew is currently working on the problem, 04/13/2022 04:30 AM, 1201056];,# of Outages: 29,Customers Affected: 866,2022-04-13T06:48:30Z
