V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,08/08/2022 10:19 AM, 08/08/2022 10:19 AM, Tree Trimming is clearing debris from the area, 08/08/2022 04:00 PM, 1223902];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[1]=[072,08/08/2022 11:03 AM, 08/08/2022 11:03 AM, A crew is currently working on the problem, 08/08/2022 03:30 PM, 1223908];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[2]=[083,08/08/2022 10:30 AM, 08/08/2022 10:30 AM, Tree Trimming is clearing debris from the area, 08/08/2022 03:00 PM, 1223903];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[3]=[084,08/08/2022 01:35 PM, 08/08/2022 01:35 PM, The extent of the outage has been determined, , 1223983];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[4]=[084,08/08/2022 12:08 PM, 08/08/2022 12:08 PM, A crew is currently working on the problem, 08/08/2022 04:30 PM, 1223912];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[5]=[085,08/08/2022 01:51 PM, 08/08/2022 01:51 PM, The extent of the outage has been determined, , 1223988];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[6]=[085,08/08/2022 08:09 AM, 08/08/2022 08:09 AM, A crew is currently working on the problem, 08/08/2022 02:00 PM, 1223876];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[7]=[088,08/08/2022 12:50 PM, 08/08/2022 12:50 PM, A crew is currently working on the problem, 08/08/2022 03:00 PM, 1223981];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[8]=[090,08/08/2022 01:45 PM, 08/08/2022 01:45 PM, Waiting to be analyzed, , 1223985];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[9]=[090,08/08/2022 01:47 PM, 08/08/2022 01:47 PM, Waiting to be analyzed, , 1223986];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[10]=[098,07/31/2022 04:18 PM, 07/31/2022 04:18 PM, Waiting to be analyzed, , 1223032];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
events[11]=[113,08/08/2022 12:18 PM, 08/08/2022 12:18 PM, Customer Svc is working this single customer outage, , 1223913];,# of Outages: 12,Customers Affected: 203,2022-08-08T18:58:17Z
