V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[047,07/22/2022 09:15 AM, 07/22/2022 09:15 AM, A crew is currently working on the problem, 07/22/2022 12:30 PM, 1220826];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[1]=[073,07/22/2022 10:31 AM, 07/22/2022 10:31 AM, Tree Trimming is clearing debris from the area, , 1220829];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[2]=[084,07/22/2022 10:59 AM, 07/22/2022 10:59 AM, Trouble Shooter is working on the problem, 07/22/2022 02:30 PM, 1220852];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[3]=[084,07/22/2022 11:05 AM, 07/22/2022 11:05 AM, Customer Svc is working this single customer outage, , 1220886];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[4]=[084,07/22/2022 11:59 AM, 07/22/2022 11:59 AM, The extent of the outage has been determined, , 1220893];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[5]=[084,07/22/2022 12:05 PM, 07/22/2022 12:05 PM, Waiting to be analyzed, , 1220895];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[6]=[085,07/22/2022 12:04 PM, 07/22/2022 12:04 PM, Waiting to be analyzed, , 1220894];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[7]=[088,07/22/2022 10:47 AM, 07/22/2022 10:47 AM, A crew is currently working on the problem, 07/22/2022 12:30 PM, 1220832];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[8]=[104,07/22/2022 08:40 AM, 07/22/2022 08:40 AM, A crew is currently working on the problem, 07/22/2022 01:30 PM, 1220822];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[9]=[107,07/22/2022 07:34 AM, 07/22/2022 07:34 AM, A crew is currently working on the problem, 07/22/2022 01:30 PM, 1220781];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
events[10]=[116,07/22/2022 11:24 AM, 07/22/2022 11:24 AM, Customer Svc is working this single customer outage, , 1220889];,# of Outages: 11,Customers Affected: 46,2022-07-22T17:10:33Z
