V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,07/01/2022 07:32 AM, 07/01/2022 07:32 AM, Customer Svc is working this single customer outage, , 1216321];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[1]=[040,07/01/2022 04:19 AM, 07/01/2022 04:19 AM, A crew is currently working on the problem, 07/01/2022 11:00 AM, 1216317];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[2]=[050,07/01/2022 04:06 AM, 07/01/2022 04:06 AM, A crew is currently working on the problem, 07/01/2022 11:30 AM, 1216316];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[3]=[051,07/01/2022 08:25 AM, 07/01/2022 08:25 AM, A crew is currently working on the problem, 07/01/2022 12:00 PM, 1216326];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[4]=[052,07/01/2022 08:50 AM, 07/01/2022 08:50 AM, A crew is currently working on the problem, 07/01/2022 10:30 AM, 1216329];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[5]=[072,07/01/2022 08:53 AM, 07/01/2022 08:53 AM, Waiting to be analyzed, , 1216331];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[6]=[074,07/01/2022 06:31 AM, 07/01/2022 06:31 AM, A crew is currently working on the problem, 07/01/2022 10:30 AM, 1216318];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[7]=[084,07/01/2022 07:20 AM, 07/01/2022 07:20 AM, Customer Svc is working this single customer outage, , 1216320];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[8]=[090,06/30/2022 08:59 AM, 06/30/2022 08:59 AM, A crew is currently working on the problem, 07/01/2022 10:30 AM, 1216224];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[9]=[099,07/01/2022 01:23 AM, 07/01/2022 01:23 AM, A crew is currently working on the problem, 07/01/2022 10:30 AM, 1216311];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[10]=[101,07/01/2022 08:43 AM, 07/01/2022 08:43 AM, The extent of the outage has been determined, , 1216327];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[11]=[101,07/01/2022 08:47 AM, 07/01/2022 08:47 AM, The extent of the outage has been determined, , 1216328];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
events[12]=[101,07/01/2022 08:51 AM, 07/01/2022 08:51 AM, Waiting to be analyzed, , 1216330];,# of Outages: 13,Customers Affected: 145,2022-07-01T13:57:03Z
