V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,08/05/2022 06:42 PM, 08/05/2022 06:42 PM, Trouble Shooter is determining repairs required, , 1223703];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[1]=[050,08/06/2022 12:39 AM, 08/06/2022 12:39 AM, Trouble Shooter is determining repairs required, , 1223729];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[2]=[051,08/05/2022 04:37 PM, 08/05/2022 04:37 PM, A crew is currently working on the problem, 08/06/2022 12:30 PM, 1223633];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[3]=[062,08/05/2022 08:42 PM, 08/05/2022 08:42 PM, Waiting for an available crew to perform repairs, , 1223714];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[4]=[071,08/05/2022 04:56 PM, 08/05/2022 04:56 PM, A crew is currently working on the problem, 08/06/2022 08:30 AM, 1223652];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[5]=[071,08/05/2022 07:57 PM, 08/05/2022 07:57 PM, A crew is currently working on the problem, 08/06/2022 08:30 AM, 1223708];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[6]=[071,08/06/2022 07:18 AM, 08/06/2022 07:18 AM, The extent of the outage has been determined, , 1223751];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[7]=[072,08/06/2022 07:35 AM, 08/06/2022 07:35 AM, Waiting to be analyzed, , 1223752];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[8]=[074,08/05/2022 04:24 PM, 08/05/2022 04:24 PM, Tree Trimming is clearing debris from the area, , 1223625];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[9]=[074,08/06/2022 05:44 AM, 08/06/2022 05:44 AM, Waiting for an available crew to perform repairs, , 1223744];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[10]=[083,08/06/2022 06:30 AM, 08/06/2022 06:30 AM, Trouble Shooter is determining repairs required, , 1223749];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[11]=[084,08/05/2022 06:39 PM, 08/05/2022 06:39 PM, Tree Trimming is clearing debris from the area, , 1223711];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[12]=[085,08/05/2022 04:12 PM, 08/05/2022 04:12 PM, Tree Trimming is clearing debris from the area, , 1223622];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[13]=[085,08/05/2022 11:36 PM, 08/05/2022 11:36 PM, Trouble Shooter is determining repairs required, , 1223724];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[14]=[085,08/06/2022 01:41 AM, 08/06/2022 01:41 AM, Tree Trimming is clearing debris from the area, , 1223735];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[15]=[085,08/06/2022 06:50 AM, 08/06/2022 06:50 AM, Trouble Shooter is determining repairs required, , 1223750];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[16]=[086,08/05/2022 05:00 PM, 08/05/2022 05:00 PM, A crew is currently working on the problem, 08/06/2022 09:30 AM, 1223661];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[17]=[086,08/05/2022 05:08 PM, 08/05/2022 05:08 PM, Tree Trimming is clearing debris from the area, , 1223681];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[18]=[086,08/06/2022 12:02 AM, 08/06/2022 12:02 AM, Tree Trimming is clearing debris from the area, , 1223726];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[19]=[087,08/06/2022 05:44 AM, 08/06/2022 05:44 AM, Waiting for an available crew to perform repairs, , 1223744];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[20]=[098,07/31/2022 04:18 PM, 07/31/2022 04:18 PM, Waiting to be analyzed, , 1223032];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[21]=[100,08/06/2022 02:10 AM, 08/06/2022 02:10 AM, Tree Trimming is clearing debris from the area, 08/06/2022 12:00 PM, 1223740];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[22]=[113,08/05/2022 08:59 PM, 08/05/2022 08:59 PM, Waiting for an available crew to perform repairs, , 1223715];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
events[23]=[114,08/05/2022 08:59 PM, 08/05/2022 08:59 PM, Waiting for an available crew to perform repairs, , 1223715];,# of Outages: 22,Customers Affected: 318,2022-08-06T12:36:30Z
