V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[050,05/09/2022 09:12 AM, 05/09/2022 09:12 AM, Trouble Shooter is determining repairs required, , 1205885];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[1]=[061,05/09/2022 09:16 AM, 05/09/2022 09:16 AM, Waiting to be analyzed, , 1205887];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[2]=[062,05/09/2022 07:40 AM, 05/09/2022 07:40 AM, Trouble Shooter is determining repairs required, , 1205875];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[3]=[072,05/09/2022 09:18 AM, 05/09/2022 09:18 AM, A crew is currently working on the problem, , 1205888];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[4]=[072,05/09/2022 09:20 AM, 05/09/2022 09:20 AM, A crew is currently working on the problem, , 1205889];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[5]=[076,05/09/2022 08:10 AM, 05/09/2022 08:10 AM, Customer Svc is working this single customer outage, , 1205876];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[6]=[084,05/09/2022 08:11 AM, 05/09/2022 08:11 AM, Trouble Shooter is determining repairs required, , 1205877];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[7]=[088,05/09/2022 08:24 AM, 05/09/2022 08:24 AM, A crew is currently working on the problem, 05/09/2022 11:00 AM, 1205879];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[8]=[098,05/09/2022 09:11 AM, 05/09/2022 09:11 AM, Trouble Shooter is determining repairs required, , 1205883];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[9]=[098,05/09/2022 09:12 AM, 05/09/2022 09:12 AM, A crew is currently working on the problem, 05/09/2022 11:30 AM, 1205884];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[10]=[098,05/09/2022 09:15 AM, 05/09/2022 09:15 AM, Waiting for an available crew to perform repairs, , 1205886];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[11]=[113,05/09/2022 08:43 AM, 05/09/2022 08:43 AM, Customer Svc is working this single customer outage, , 1205880];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[12]=[114,05/09/2022 09:02 AM, 05/09/2022 09:02 AM, Customer Svc is working this single customer outage, , 1205881];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[13]=[114,05/09/2022 09:04 AM, 05/09/2022 09:04 AM, Customer Svc is working this single customer outage, , 1205882];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[14]=[118,05/09/2022 02:39 AM, 05/09/2022 02:39 AM, A crew is currently working on the problem, 05/09/2022 09:30 AM, 1205868];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
events[15]=[118,05/09/2022 02:41 AM, 05/09/2022 02:41 AM, A crew is currently working on the problem, 05/09/2022 09:30 AM, 1205869];,# of Outages: 16,Customers Affected: 98,2022-05-09T14:21:11Z
