V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[053,05/13/2022 10:11 AM, 05/13/2022 10:11 AM, Tree Trimming is clearing debris from the area, , 1206719];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[1]=[064,05/13/2022 10:11 AM, 05/13/2022 10:11 AM, Tree Trimming is clearing debris from the area, , 1206719];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[2]=[073,05/13/2022 11:55 AM, 05/13/2022 11:55 AM, Trouble Shooter is determining repairs required, , 1206729];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[3]=[073,05/13/2022 11:57 AM, 05/13/2022 11:57 AM, Trouble Shooter is determining repairs required, , 1206730];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[4]=[086,05/13/2022 11:59 AM, 05/13/2022 11:59 AM, The extent of the outage has been determined, , 1206731];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[5]=[100,05/13/2022 01:17 AM, 05/13/2022 01:17 AM, A crew is currently working on the problem, 05/13/2022 12:00 PM, 1206626];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[6]=[100,05/13/2022 09:38 AM, 05/13/2022 09:38 AM, A crew is currently working on the problem, 05/13/2022 12:00 PM, 1206713];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[7]=[100,05/13/2022 10:15 AM, 05/13/2022 10:15 AM, A crew is currently working on the problem, 05/13/2022 12:00 PM, 1206720];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[8]=[118,05/13/2022 10:24 AM, 05/13/2022 10:24 AM, Customer Svc is working this single customer outage, , 1206721];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[9]=[119,05/13/2022 07:19 AM, 05/13/2022 07:19 AM, Trouble Shooter is determining repairs required, , 1206687];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[10]=[120,05/13/2022 06:55 AM, 05/13/2022 06:55 AM, A crew is currently working on the problem, 05/13/2022 04:00 PM, 1206682];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[11]=[121,05/13/2022 06:55 AM, 05/13/2022 06:55 AM, A crew is currently working on the problem, 05/13/2022 04:00 PM, 1206682];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[12]=[134,05/13/2022 10:42 AM, 05/13/2022 10:42 AM, Customer Svc is working this single customer outage, , 1206723];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
events[13]=[137,05/13/2022 06:55 AM, 05/13/2022 06:55 AM, A crew is currently working on the problem, 05/13/2022 04:00 PM, 1206682];,# of Outages: 11,Customers Affected: 134,2022-05-13T17:07:34Z
