V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[020,09/23/2022 05:03 PM, 09/23/2022 05:03 PM, Trouble Shooter is determining repairs required, , 1231324];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[1]=[050,09/23/2022 03:36 PM, 09/23/2022 03:36 PM, Customer Svc is working this single customer outage, , 1231305];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[2]=[050,09/23/2022 04:05 PM, 09/23/2022 04:05 PM, Customer Svc is working this single customer outage, , 1231315];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[3]=[071,09/23/2022 11:33 AM, 09/23/2022 11:33 AM, A crew is currently working on the problem, 09/23/2022 07:30 PM, 1231243];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[4]=[085,09/23/2022 04:26 PM, 09/23/2022 04:26 PM, Customer Svc is working this single customer outage, , 1231318];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[5]=[086,09/23/2022 05:54 PM, 09/23/2022 05:54 PM, The extent of the outage has been determined, , 1231327];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[6]=[088,09/23/2022 05:14 PM, 09/23/2022 05:14 PM, Trouble Shooter is determining repairs required, , 1231325];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[7]=[102,09/23/2022 03:46 PM, 09/23/2022 03:46 PM, A crew is currently working on the problem, 09/23/2022 07:00 PM, 1231307];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[8]=[102,09/23/2022 04:55 PM, 09/23/2022 04:55 PM, A crew is currently working on the problem, 09/23/2022 07:00 PM, 1231322];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[9]=[102,09/23/2022 05:56 PM, 09/23/2022 05:56 PM, Waiting to be analyzed, , 1231328];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[10]=[113,09/23/2022 04:39 PM, 09/23/2022 04:39 PM, Trouble Shooter is determining repairs required, , 1231320];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[11]=[114,09/23/2022 03:32 PM, 09/23/2022 03:32 PM, Waiting for an available crew to perform repairs, , 1231302];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
events[12]=[119,09/23/2022 05:52 PM, 09/23/2022 05:52 PM, The extent of the outage has been determined, , 1231326];,# of Outages: 13,Customers Affected: 135,2022-09-23T22:59:48Z
