V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[045,07/09/2022 07:47 AM, 07/09/2022 07:47 AM, A crew is currently working on the problem, 07/09/2022 08:00 PM, 1217744];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[1]=[049,07/09/2022 04:37 PM, 07/09/2022 04:37 PM, Waiting for an available crew to perform repairs, , 1217813];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[2]=[050,07/09/2022 04:37 PM, 07/09/2022 04:37 PM, Waiting for an available crew to perform repairs, , 1217813];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[3]=[071,07/09/2022 01:51 PM, 07/09/2022 01:51 PM, A crew is currently working on the problem, 07/09/2022 09:00 PM, 1217790];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[4]=[083,07/09/2022 01:54 AM, 07/09/2022 01:54 AM, Waiting for an available crew to perform repairs, , 1217576];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[5]=[083,07/09/2022 05:33 PM, 07/09/2022 05:33 PM, Customer Svc is working this single customer outage, , 1217816];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[6]=[084,07/09/2022 05:34 PM, 07/09/2022 05:34 PM, Customer Svc is working this single customer outage, , 1217817];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[7]=[085,07/09/2022 03:53 PM, 07/09/2022 03:53 PM, Trouble Shooter is determining repairs required, , 1217810];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[8]=[087,07/09/2022 04:28 AM, 07/09/2022 04:28 AM, Tree Trimming is clearing debris from the area, , 1217605];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[9]=[088,07/09/2022 04:30 AM, 07/09/2022 04:30 AM, A crew is currently working on the problem, 07/09/2022 06:30 PM, 1217609];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[10]=[096,07/09/2022 01:14 PM, 07/09/2022 01:14 PM, Trouble Shooter is determining repairs required, , 1217788];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[11]=[098,07/09/2022 02:27 PM, 07/09/2022 02:27 PM, Trouble Shooter is determining repairs required, , 1217794];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[12]=[101,07/09/2022 05:52 AM, 07/09/2022 05:52 AM, Trouble Shooter is determining repairs required, , 1217714];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[13]=[101,07/09/2022 10:56 AM, 07/09/2022 10:56 AM, Waiting for an available crew to perform repairs, , 1217774];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[14]=[113,07/09/2022 10:37 AM, 07/09/2022 10:37 AM, Tree Trimming is clearing debris from the area, , 1217772];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[15]=[114,07/09/2022 02:08 PM, 07/09/2022 02:08 PM, Tree Trimming is clearing debris from the area, , 1217792];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[16]=[114,07/09/2022 04:59 AM, 07/09/2022 04:59 AM, Trouble Shooter is determining repairs required, , 1217678];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[17]=[114,07/09/2022 05:41 PM, 07/09/2022 05:41 PM, Waiting to be analyzed, , 1217818];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[18]=[118,07/09/2022 11:43 AM, 07/09/2022 11:43 AM, Waiting for an available crew to perform repairs, , 1217776];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[19]=[118,07/09/2022 12:12 PM, 07/09/2022 12:12 PM, Waiting for an available crew to perform repairs, , 1217783];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[20]=[119,07/09/2022 03:30 PM, 07/09/2022 03:30 PM, Waiting for an available crew to perform repairs, , 1217809];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[21]=[119,07/09/2022 07:04 AM, 07/09/2022 07:04 AM, Trouble Shooter is determining repairs required, , 1217732];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
events[22]=[119,07/09/2022 10:26 AM, 07/09/2022 10:26 AM, A crew is currently working on the problem, 07/09/2022 10:30 PM, 1217769];,# of Outages: 22,Customers Affected: 270,2022-07-09T22:45:05Z
