V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,06/01/2022 06:33 AM, 06/01/2022 06:33 AM, A crew is currently working on the problem, 06/01/2022 01:00 PM, 1210306];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[1]=[030,06/01/2022 09:30 AM, 06/01/2022 09:30 AM, A crew is currently working on the problem, 06/01/2022 01:00 PM, 1210716];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[2]=[042,06/01/2022 10:48 AM, 06/01/2022 10:48 AM, Trouble Shooter is determining repairs required, , 1210733];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[3]=[049,06/01/2022 10:05 AM, 06/01/2022 10:05 AM, Trouble Shooter is determining repairs required, , 1210726];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[4]=[052,06/01/2022 09:32 AM, 06/01/2022 09:32 AM, A crew is currently working on the problem, 06/01/2022 12:00 PM, 1210718];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[5]=[083,06/01/2022 09:18 AM, 06/01/2022 09:18 AM, A crew is currently working on the problem, 06/01/2022 12:00 PM, 1210703];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[6]=[083,06/01/2022 09:24 AM, 06/01/2022 09:24 AM, A crew is currently working on the problem, 06/01/2022 12:00 PM, 1210711];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[7]=[083,06/01/2022 10:32 AM, 06/01/2022 10:32 AM, Customer Svc is working this single customer outage, , 1210730];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[8]=[085,06/01/2022 10:30 AM, 06/01/2022 10:30 AM, A crew is currently working on the problem, 06/01/2022 02:00 PM, 1210728];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[9]=[086,06/01/2022 07:42 AM, 06/01/2022 07:42 AM, A crew is currently working on the problem, 06/01/2022 01:30 PM, 1210319];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[10]=[096,06/01/2022 10:52 AM, 06/01/2022 10:52 AM, Waiting to be analyzed, , 1210734];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[11]=[098,06/01/2022 09:18 AM, 06/01/2022 09:18 AM, Customer Svc is working this single customer outage, , 1210702];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[12]=[101,06/01/2022 06:41 AM, 06/01/2022 06:41 AM, A crew is currently working on the problem, 06/01/2022 01:00 PM, 1210310];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[13]=[101,06/01/2022 09:09 AM, 06/01/2022 09:09 AM, Trouble Shooter is determining repairs required, , 1210696];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[14]=[114,06/01/2022 09:37 AM, 06/01/2022 09:37 AM, A crew is currently working on the problem, 06/01/2022 12:00 PM, 1210721];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[15]=[114,06/01/2022 10:32 AM, 06/01/2022 10:32 AM, A crew is currently working on the problem, 06/01/2022 03:00 PM, 1210729];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[16]=[114,06/01/2022 10:32 AM, 06/01/2022 10:32 AM, A crew is currently working on the problem, 06/01/2022 03:00 PM, 1210731];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
events[17]=[122,06/01/2022 10:37 AM, 06/01/2022 10:37 AM, Customer Svc is working this single customer outage, , 1210732];,# of Outages: 18,Customers Affected: 177,2022-06-01T16:00:07Z
