V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[051,07/07/2022 01:06 AM, 07/07/2022 01:06 AM, A crew is currently working on the problem, 07/07/2022 02:30 PM, 1217369];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[1]=[083,07/07/2022 11:12 AM, 07/07/2022 11:12 AM, A crew is currently working on the problem, 07/07/2022 02:30 PM, 1217402];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[2]=[085,07/07/2022 09:41 AM, 07/07/2022 09:41 AM, A crew is currently working on the problem, 07/07/2022 01:00 PM, 1217388];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[3]=[085,07/07/2022 09:41 AM, 07/07/2022 09:41 AM, A crew is currently working on the problem, 07/07/2022 01:00 PM, 1217389];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[4]=[085,07/07/2022 10:26 AM, 07/07/2022 10:26 AM, A crew is currently working on the problem, 07/07/2022 02:30 PM, 1217392];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[5]=[087,07/07/2022 10:41 AM, 07/07/2022 10:41 AM, A crew is currently working on the problem, 07/07/2022 01:00 PM, 1217398];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[6]=[088,07/07/2022 10:27 AM, 07/07/2022 10:27 AM, A crew is currently working on the problem, 07/07/2022 01:00 PM, 1217393];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[7]=[088,07/07/2022 10:41 AM, 07/07/2022 10:41 AM, A crew is currently working on the problem, 07/07/2022 01:00 PM, 1217398];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[8]=[089,07/07/2022 01:51 AM, 07/07/2022 01:51 AM, A crew is currently working on the problem, 07/07/2022 12:30 PM, 1217372];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
events[9]=[089,07/07/2022 08:04 AM, 07/07/2022 08:04 AM, A crew is currently working on the problem, 07/07/2022 12:30 PM, 1217381];,# of Outages: 9,Customers Affected: 130,2022-07-07T16:35:55Z
