V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[046,07/11/2022 05:40 PM, 07/11/2022 05:40 PM, Customer Svc is working this single customer outage, , 1218043];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[1]=[059,07/11/2022 03:31 PM, 07/11/2022 03:31 PM, A crew is currently working on the problem, 07/11/2022 08:00 PM, 1217998];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[2]=[071,07/11/2022 05:19 PM, 07/11/2022 05:19 PM, Customer Svc is working this single customer outage, , 1218039];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[3]=[071,07/11/2022 05:36 PM, 07/11/2022 05:36 PM, Customer Svc is working this single customer outage, , 1218042];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[4]=[084,07/11/2022 06:16 PM, 07/11/2022 06:16 PM, The extent of the outage has been determined, , 1218137];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[5]=[085,07/11/2022 04:54 PM, 07/11/2022 04:54 PM, Trouble Shooter is determining repairs required, , 1218017];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[6]=[085,07/11/2022 05:55 PM, 07/11/2022 05:55 PM, Waiting to be analyzed, , 1218052];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[7]=[085,07/11/2022 12:16 PM, 07/11/2022 12:16 PM, Customer Svc is working this single customer outage, , 1217981];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[8]=[086,07/11/2022 06:17 PM, 07/11/2022 06:17 PM, Waiting to be analyzed, , 1218138];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[9]=[098,07/11/2022 11:35 AM, 07/11/2022 11:35 AM, A crew is currently working on the problem, 07/11/2022 11:30 PM, 1217978];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[10]=[113,07/11/2022 05:15 PM, 07/11/2022 05:15 PM, Customer Svc is working this single customer outage, , 1218038];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[11]=[118,07/11/2022 06:02 PM, 07/11/2022 06:02 PM, Customer Svc is working this single customer outage, , 1218081];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
events[12]=[120,07/11/2022 06:15 PM, 07/11/2022 06:15 PM, Waiting to be analyzed, , 1218136];,# of Outages: 13,Customers Affected: 54,2022-07-11T23:21:23Z
