V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[015,07/31/2022 04:16 PM, 07/31/2022 04:16 PM, Waiting for an available crew to perform repairs, , 1222919];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[1]=[053,07/31/2022 01:24 PM, 07/31/2022 01:24 PM, Waiting for an available crew to perform repairs, , 1222467];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[2]=[053,07/31/2022 04:41 PM, 07/31/2022 04:41 PM, A crew is currently working on the problem, 08/01/2022 12:00 PM, 1222932];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[3]=[060,08/01/2022 05:38 AM, 08/01/2022 05:38 AM, Trouble Shooter is working on the problem, 08/01/2022 09:00 AM, 1223020];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[4]=[063,08/01/2022 05:36 AM, 08/01/2022 05:36 AM, Waiting to be analyzed, , 1223013];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[5]=[070,08/01/2022 05:38 AM, 08/01/2022 05:38 AM, Trouble Shooter is working on the problem, 08/01/2022 09:00 AM, 1223020];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[6]=[071,07/31/2022 10:06 PM, 07/31/2022 10:06 PM, Trouble Shooter is determining repairs required, , 1222981];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[7]=[071,08/01/2022 05:38 AM, 08/01/2022 05:38 AM, Trouble Shooter is working on the problem, 08/01/2022 09:00 AM, 1223020];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[8]=[073,07/31/2022 11:57 PM, 07/31/2022 11:57 PM, Trouble Shooter is determining repairs required, , 1222986];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[9]=[073,08/01/2022 02:39 AM, 08/01/2022 02:39 AM, Waiting for an available crew to perform repairs, , 1223008];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[10]=[076,08/01/2022 05:23 AM, 08/01/2022 05:23 AM, Waiting to be analyzed, , 1223012];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[11]=[083,08/01/2022 02:08 AM, 08/01/2022 02:08 AM, Waiting for an available crew to perform repairs, , 1223007];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[12]=[083,08/01/2022 05:52 AM, 08/01/2022 05:52 AM, Waiting to be analyzed, , 1223031];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[13]=[083,08/01/2022 05:52 AM, 08/01/2022 05:52 AM, Waiting to be analyzed, , 1223033];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[14]=[083,08/01/2022 05:52 AM, 08/01/2022 05:52 AM, Waiting to be analyzed, , 1223034];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[15]=[084,08/01/2022 05:51 AM, 08/01/2022 05:51 AM, Waiting to be analyzed, , 1223030];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[16]=[087,07/31/2022 05:12 PM, 07/31/2022 05:12 PM, Waiting for an available crew to perform repairs, , 1222943];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[17]=[087,07/31/2022 07:50 PM, 07/31/2022 07:50 PM, Waiting for an available crew to perform repairs, , 1222970];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[18]=[088,07/31/2022 02:23 PM, 07/31/2022 02:23 PM, A crew is currently working on the problem, 08/01/2022 07:30 AM, 1222517];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[19]=[096,07/31/2022 07:40 PM, 07/31/2022 07:40 PM, Waiting for an available crew to perform repairs, , 1222967];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[20]=[098,08/01/2022 05:52 AM, 08/01/2022 05:52 AM, Waiting to be analyzed, , 1223032];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[21]=[112,07/31/2022 02:36 PM, 07/31/2022 02:36 PM, Waiting for an available crew to perform repairs, , 1222532];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[22]=[112,07/31/2022 06:05 PM, 07/31/2022 06:05 PM, Waiting for an available crew to perform repairs, , 1222952];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[23]=[112,07/31/2022 07:25 PM, 07/31/2022 07:25 PM, Waiting for an available crew to perform repairs, , 1222966];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[24]=[113,08/01/2022 03:52 AM, 08/01/2022 03:52 AM, Waiting for an available crew to perform repairs, , 1223010];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[25]=[115,07/31/2022 06:49 PM, 07/31/2022 06:49 PM, Trouble Shooter is determining repairs required, , 1222958];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[26]=[115,08/01/2022 12:41 AM, 08/01/2022 12:41 AM, Trouble Shooter is determining repairs required, , 1222994];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
events[27]=[116,08/01/2022 12:41 AM, 08/01/2022 12:41 AM, Trouble Shooter is determining repairs required, , 1222994];,# of Outages: 25,Customers Affected: 2283,2022-08-01T10:55:26Z
