V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,03/29/2022 04:53 AM, 03/29/2022 04:53 AM, A crew is currently working on the problem, 03/29/2022 04:00 PM, 1198038];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[1]=[072,03/29/2022 11:29 AM, 03/29/2022 11:29 AM, The extent of the outage has been determined, , 1198102];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[2]=[078,03/29/2022 09:40 AM, 03/29/2022 09:40 AM, A crew is currently working on the problem, 03/29/2022 03:00 PM, 1198086];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[3]=[083,03/29/2022 09:21 AM, 03/29/2022 09:21 AM, A crew is currently working on the problem, 03/29/2022 12:00 PM, 1198080];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[4]=[083,03/29/2022 09:35 AM, 03/29/2022 09:35 AM, A crew is currently working on the problem, 03/29/2022 01:00 PM, 1198082];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[5]=[083,03/29/2022 09:35 AM, 03/29/2022 09:35 AM, A crew is currently working on the problem, 03/29/2022 01:00 PM, 1198083];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[6]=[083,03/29/2022 10:15 AM, 03/29/2022 10:15 AM, A crew is currently working on the problem, 03/29/2022 12:00 PM, 1198091];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[7]=[083,03/29/2022 10:48 AM, 03/29/2022 10:48 AM, Customer Svc is working this single customer outage, , 1198097];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[8]=[085,03/29/2022 10:07 AM, 03/29/2022 10:07 AM, A crew is currently working on the problem, 03/29/2022 02:30 PM, 1198089];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[9]=[103,03/29/2022 08:39 AM, 03/29/2022 08:39 AM, A crew is currently working on the problem, 03/29/2022 12:00 PM, 1198044];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[10]=[103,03/29/2022 08:43 AM, 03/29/2022 08:43 AM, A crew is currently working on the problem, 03/29/2022 04:30 PM, 1198052];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[11]=[103,03/29/2022 08:50 AM, 03/29/2022 08:50 AM, A crew is currently working on the problem, 03/29/2022 04:30 PM, 1198077];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
events[12]=[119,03/29/2022 08:12 AM, 03/29/2022 08:12 AM, A crew is currently working on the problem, 03/29/2022 04:30 PM, 1198041];,# of Outages: 13,Customers Affected: 356,2022-03-29T16:33:44Z
