V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,05/16/2022 03:51 PM, 05/16/2022 03:51 PM, Customer Svc is working this single customer outage, , 1207272];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[1]=[052,05/16/2022 12:53 PM, 05/16/2022 12:53 PM, A crew is currently working on the problem, 05/16/2022 04:30 PM, 1207241];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[2]=[063,05/16/2022 12:53 PM, 05/16/2022 12:53 PM, A crew is currently working on the problem, 05/16/2022 04:30 PM, 1207241];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[3]=[070,05/16/2022 01:00 PM, 05/16/2022 01:00 PM, Tree Trimming is clearing debris from the area, 05/16/2022 07:00 PM, 1207242];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[4]=[073,05/16/2022 01:30 PM, 05/16/2022 01:30 PM, Trouble Shooter is determining repairs required, , 1207244];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[5]=[076,05/16/2022 10:13 AM, 05/16/2022 10:13 AM, A crew is currently working on the problem, 05/16/2022 07:00 PM, 1207176];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[6]=[076,05/16/2022 10:17 AM, 05/16/2022 10:17 AM, A crew is currently working on the problem, 05/16/2022 07:00 PM, 1207177];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[7]=[076,05/16/2022 10:25 AM, 05/16/2022 10:25 AM, A crew is currently working on the problem, 05/16/2022 07:00 PM, 1207181];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[8]=[076,05/16/2022 10:44 AM, 05/16/2022 10:44 AM, A crew is currently working on the problem, 05/16/2022 07:00 PM, 1207185];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[9]=[076,05/16/2022 10:47 AM, 05/16/2022 10:47 AM, A crew is currently working on the problem, 05/16/2022 07:00 PM, 1207186];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[10]=[083,05/16/2022 11:22 AM, 05/16/2022 11:22 AM, A crew is currently working on the problem, 05/16/2022 06:00 PM, 1207231];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[11]=[084,05/16/2022 02:23 PM, 05/16/2022 02:23 PM, A crew is currently working on the problem, 05/16/2022 05:30 PM, 1207258];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[12]=[085,05/16/2022 02:23 PM, 05/16/2022 02:23 PM, A crew is currently working on the problem, 05/16/2022 05:30 PM, 1207258];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[13]=[099,05/16/2022 02:23 PM, 05/16/2022 02:23 PM, A crew is currently working on the problem, 05/16/2022 05:30 PM, 1207258];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[14]=[101,05/16/2022 03:46 PM, 05/16/2022 03:46 PM, Customer Svc is working this single customer outage, , 1207271];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[15]=[102,05/16/2022 10:24 AM, 05/16/2022 10:24 AM, Tree Trimming is clearing debris from the area, , 1207180];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[16]=[114,05/16/2022 01:55 PM, 05/16/2022 01:55 PM, Customer Svc is working this single customer outage, , 1207246];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[17]=[117,05/16/2022 09:00 AM, 05/16/2022 09:00 AM, Waiting for an available crew to perform repairs, , 1207168];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
events[18]=[134,05/16/2022 03:59 PM, 05/16/2022 03:59 PM, Waiting for an available crew to perform repairs, , 1207273];,# of Outages: 16,Customers Affected: 680,2022-05-16T21:33:52Z
