V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[032,07/09/2022 04:10 AM, 07/09/2022 04:10 AM, Tree Trimming is clearing debris from the area, , 1217592];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[1]=[033,07/09/2022 04:24 AM, 07/09/2022 04:24 AM, A crew is currently working on the problem, 07/09/2022 04:30 PM, 1217596];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[2]=[044,07/09/2022 09:29 AM, 07/09/2022 09:29 AM, Trouble Shooter is determining repairs required, , 1217758];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[3]=[044,07/09/2022 11:44 AM, 07/09/2022 11:44 AM, Trouble Shooter is determining repairs required, , 1217777];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[4]=[045,07/09/2022 07:47 AM, 07/09/2022 07:47 AM, Waiting for an available crew to perform repairs, , 1217744];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[5]=[046,07/09/2022 12:22 PM, 07/09/2022 12:22 PM, Trouble Shooter is determining repairs required, , 1217784];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[6]=[056,07/08/2022 09:55 PM, 07/08/2022 09:55 PM, A crew is currently working on the problem, 07/09/2022 03:30 PM, 1217567];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[7]=[073,07/09/2022 06:06 AM, 07/09/2022 06:06 AM, Tree Trimming is clearing debris from the area, , 1217717];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[8]=[074,07/09/2022 06:06 AM, 07/09/2022 06:06 AM, Tree Trimming is clearing debris from the area, , 1217717];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[9]=[083,07/09/2022 01:54 AM, 07/09/2022 01:54 AM, Waiting for an available crew to perform repairs, , 1217576];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[10]=[084,07/09/2022 01:10 PM, 07/09/2022 01:10 PM, The extent of the outage has been determined, , 1217787];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[11]=[084,07/09/2022 12:51 PM, 07/09/2022 12:51 PM, Customer Svc is working this single customer outage, , 1217786];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[12]=[087,07/09/2022 04:28 AM, 07/09/2022 04:28 AM, Tree Trimming is clearing debris from the area, , 1217605];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[13]=[087,07/09/2022 05:05 AM, 07/09/2022 05:05 AM, Tree Trimming is clearing debris from the area, , 1217690];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[14]=[088,07/09/2022 04:30 AM, 07/09/2022 04:30 AM, A crew is currently working on the problem, 07/09/2022 04:30 PM, 1217609];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[15]=[096,07/09/2022 01:14 PM, 07/09/2022 01:14 PM, Trouble Shooter is determining repairs required, , 1217788];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[16]=[100,07/09/2022 07:21 AM, 07/09/2022 07:21 AM, Trouble Shooter is determining repairs required, , 1217734];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[17]=[101,07/09/2022 04:56 AM, 07/09/2022 04:56 AM, Trouble Shooter is determining repairs required, , 1217668];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[18]=[101,07/09/2022 05:52 AM, 07/09/2022 05:52 AM, Tree Trimming is clearing debris from the area, , 1217714];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[19]=[101,07/09/2022 10:56 AM, 07/09/2022 10:56 AM, Customer Svc is working this single customer outage, , 1217774];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
events[20]=[106,07/08/2022 09:15 PM, 07/08/2022 09:15 PM, A crew is currently working on the problem, 07/09/2022 03:30 PM, 1217564];,# of Outages: 32,Customers Affected: 577,2022-07-09T18:25:11Z
