V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[042,04/13/2022 04:40 PM, 04/13/2022 04:40 PM, Trouble Shooter is determining repairs required, , 1201590];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[1]=[042,04/13/2022 04:42 PM, 04/13/2022 04:42 PM, Customer Svc is working this single customer outage, , 1201613];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[2]=[042,04/13/2022 04:44 PM, 04/13/2022 04:44 PM, Trouble Shooter is determining repairs required, , 1201616];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[3]=[042,04/13/2022 04:51 PM, 04/13/2022 04:51 PM, Trouble Shooter is determining repairs required, , 1201638];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[4]=[049,04/13/2022 04:51 PM, 04/13/2022 04:51 PM, Trouble Shooter is determining repairs required, , 1201636];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[5]=[049,04/13/2022 05:52 PM, 04/13/2022 05:52 PM, The extent of the outage has been determined, , 1201774];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[6]=[051,04/13/2022 04:53 PM, 04/13/2022 04:53 PM, Customer Svc is working this single customer outage, , 1201640];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[7]=[052,04/13/2022 04:35 PM, 04/13/2022 04:35 PM, Waiting for an available crew to perform repairs, , 1201525];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[8]=[052,04/13/2022 05:04 PM, 04/13/2022 05:04 PM, Trouble Shooter is determining repairs required, , 1201671];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[9]=[052,04/13/2022 05:19 PM, 04/13/2022 05:19 PM, Waiting for an available crew to perform repairs, , 1201714];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[10]=[052,04/13/2022 06:04 PM, 04/13/2022 06:04 PM, Waiting to be analyzed, , 1201788];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[11]=[054,04/13/2022 03:58 PM, 04/13/2022 03:58 PM, Customer Svc is working this single customer outage, , 1201480];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[12]=[054,04/13/2022 04:28 PM, 04/13/2022 04:28 PM, Customer Svc is working this single customer outage, , 1201518];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[13]=[054,04/13/2022 04:39 PM, 04/13/2022 04:39 PM, Trouble Shooter is determining repairs required, , 1201537];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[14]=[054,04/13/2022 04:43 PM, 04/13/2022 04:43 PM, Trouble Shooter is determining repairs required, , 1201615];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[15]=[054,04/13/2022 04:44 PM, 04/13/2022 04:44 PM, Trouble Shooter is determining repairs required, , 1201617];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[16]=[055,04/13/2022 06:08 PM, 04/13/2022 06:08 PM, Waiting to be analyzed, , 1201789];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[17]=[059,04/13/2022 05:44 PM, 04/13/2022 05:44 PM, Customer Svc is working this single customer outage, , 1201758];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[18]=[060,04/13/2022 02:33 PM, 04/13/2022 02:33 PM, Trouble Shooter is determining repairs required, , 1201445];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[19]=[060,04/13/2022 04:55 PM, 04/13/2022 04:55 PM, Trouble Shooter is determining repairs required, , 1201649];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[20]=[061,04/13/2022 01:09 PM, 04/13/2022 01:09 PM, Trouble Shooter is determining repairs required, , 1201420];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
events[21]=[061,04/13/2022 05:55 PM, 04/13/2022 05:55 PM, The extent of the outage has been determined, , 1201783];,# of Outages: 97,Customers Affected: 8065,2022-04-13T23:20:52Z
