V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[033,08/05/2022 12:35 PM, 08/05/2022 12:35 PM, Waiting to be analyzed, , 1223597];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[1]=[051,08/05/2022 11:33 AM, 08/05/2022 11:33 AM, Customer Svc is working this single customer outage, , 1223589];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[2]=[060,08/05/2022 09:09 AM, 08/05/2022 09:09 AM, Tree Trimming is clearing debris from the area, , 1223559];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[3]=[077,08/05/2022 09:57 AM, 08/05/2022 09:57 AM, A crew is currently working on the problem, 08/05/2022 06:30 PM, 1223569];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[4]=[078,08/05/2022 09:57 AM, 08/05/2022 09:57 AM, A crew is currently working on the problem, 08/05/2022 06:30 PM, 1223569];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[5]=[083,08/05/2022 12:32 PM, 08/05/2022 12:32 PM, Trouble Shooter is determining repairs required, , 1223596];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[6]=[084,08/05/2022 01:12 PM, 08/05/2022 01:12 PM, A crew is currently working on the problem, 08/05/2022 03:30 PM, 1223599];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[7]=[086,08/05/2022 12:21 PM, 08/05/2022 12:21 PM, Trouble Shooter is determining repairs required, , 1223595];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[8]=[087,08/05/2022 10:44 AM, 08/05/2022 10:44 AM, Tree Trimming is clearing debris from the area, , 1223581];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[9]=[087,08/05/2022 11:43 AM, 08/05/2022 11:43 AM, Tree Trimming is clearing debris from the area, , 1223592];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[10]=[098,07/31/2022 04:18 PM, 07/31/2022 04:18 PM, Waiting to be analyzed, , 1223032];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
events[11]=[103,08/05/2022 12:50 PM, 08/05/2022 12:50 PM, Trouble Shooter is determining repairs required, , 1223598];,# of Outages: 11,Customers Affected: 82,2022-08-05T18:27:48Z
