V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[049,10/16/2022 03:16 AM, 10/16/2022 03:16 AM, A crew is currently working on the problem, 10/16/2022 12:00 PM, 1234985];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[1]=[071,10/15/2022 02:02 PM, 10/15/2022 02:02 PM, Waiting for an available crew to perform repairs, , 1234913];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[2]=[085,10/15/2022 10:19 PM, 10/15/2022 10:19 PM, Waiting for an available crew to perform repairs, , 1234962];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[3]=[086,10/15/2022 06:40 PM, 10/15/2022 06:40 PM, A crew is currently working on the problem, 10/16/2022 11:00 AM, 1234955];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[4]=[098,10/16/2022 08:56 AM, 10/16/2022 08:56 AM, Waiting for an available crew to perform repairs, , 1234999];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[5]=[099,10/16/2022 09:40 AM, 10/16/2022 09:40 AM, Waiting for an available crew to perform repairs, , 1235002];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[6]=[103,10/16/2022 06:41 AM, 10/16/2022 06:41 AM, Waiting for an available crew to perform repairs, , 1234989];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[7]=[114,10/16/2022 04:39 AM, 10/16/2022 04:39 AM, Waiting for an available crew to perform repairs, , 1234987];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[8]=[114,10/16/2022 10:11 AM, 10/16/2022 10:11 AM, Trouble Shooter is determining repairs required, , 1235012];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[9]=[118,10/16/2022 10:41 AM, 10/16/2022 10:41 AM, Trouble Shooter is determining repairs required, , 1235013];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
events[10]=[121,10/15/2022 04:37 PM, 10/15/2022 04:37 PM, A crew is currently working on the problem, 10/16/2022 11:00 AM, 1234945];,# of Outages: 11,Customers Affected: 71,2022-10-16T15:51:38Z
