V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[054,04/28/2022 05:15 AM, 04/28/2022 05:15 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204203];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[1]=[065,04/28/2022 05:15 AM, 04/28/2022 05:15 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204203];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[2]=[065,04/28/2022 05:18 AM, 04/28/2022 05:18 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204233];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[3]=[065,04/28/2022 05:29 AM, 04/28/2022 05:29 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204244];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[4]=[065,04/28/2022 05:32 AM, 04/28/2022 05:32 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204291];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[5]=[065,04/28/2022 05:33 AM, 04/28/2022 05:33 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204298];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[6]=[066,04/28/2022 05:18 AM, 04/28/2022 05:18 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204233];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[7]=[066,04/28/2022 05:29 AM, 04/28/2022 05:29 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204244];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[8]=[066,04/28/2022 05:32 AM, 04/28/2022 05:32 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204291];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[9]=[066,04/28/2022 05:33 AM, 04/28/2022 05:33 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204298];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[10]=[076,04/28/2022 05:18 AM, 04/28/2022 05:18 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204233];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[11]=[077,04/28/2022 05:18 AM, 04/28/2022 05:18 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204233];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
events[12]=[077,04/28/2022 05:29 AM, 04/28/2022 05:29 AM, Trouble Shooter is working on the problem, 04/28/2022 09:00 AM, 1204244];,# of Outages: 5,Customers Affected: 7454,2022-04-28T10:55:11Z
