V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[027,03/13/2022 11:14 AM, 03/13/2022 11:14 AM, Waiting for an available crew to perform repairs, , 1196236];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[1]=[041,03/13/2022 01:30 PM, 03/13/2022 01:30 PM, Trouble Shooter is determining repairs required, , 1196268];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[2]=[050,03/13/2022 04:07 PM, 03/13/2022 04:07 PM, A crew is currently working on the problem, 03/13/2022 06:30 PM, 1196296];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[3]=[070,03/13/2022 04:01 PM, 03/13/2022 04:01 PM, Customer Svc is working this single customer outage, , 1196295];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[4]=[083,03/13/2022 03:08 PM, 03/13/2022 03:08 PM, Trouble Shooter is determining repairs required, , 1196293];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[5]=[085,03/13/2022 02:12 PM, 03/13/2022 02:12 PM, A crew is currently working on the problem, 03/13/2022 05:30 PM, 1196281];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[6]=[086,03/13/2022 02:12 PM, 03/13/2022 02:12 PM, A crew is currently working on the problem, 03/13/2022 05:30 PM, 1196281];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[7]=[086,03/13/2022 08:36 AM, 03/13/2022 08:36 AM, A crew is currently working on the problem, 03/13/2022 05:30 PM, 1196224];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[8]=[112,03/13/2022 02:41 PM, 03/13/2022 02:41 PM, Trouble Shooter is determining repairs required, , 1196289];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
events[9]=[113,03/13/2022 02:45 PM, 03/13/2022 02:45 PM, Trouble Shooter is determining repairs required, , 1196291];,# of Outages: 9,Customers Affected: 519,2022-03-13T21:17:44Z
