V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,08/28/2022 02:04 PM, 08/28/2022 02:04 PM, A crew is currently working on the problem, 08/29/2022 04:00 PM, 1226974];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[1]=[049,08/29/2022 11:56 AM, 08/29/2022 11:56 AM, Customer Svc is working this single customer outage, , 1227128];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[2]=[054,08/29/2022 09:48 AM, 08/29/2022 09:48 AM, A crew is currently working on the problem, 08/29/2022 04:30 PM, 1227098];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[3]=[055,08/29/2022 09:48 AM, 08/29/2022 09:48 AM, A crew is currently working on the problem, 08/29/2022 04:30 PM, 1227098];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[4]=[061,08/29/2022 12:16 PM, 08/29/2022 12:16 PM, Trouble Shooter is determining repairs required, , 1227135];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[5]=[064,08/29/2022 12:24 PM, 08/29/2022 12:24 PM, Trouble Shooter is determining repairs required, , 1227137];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[6]=[070,08/29/2022 09:08 AM, 08/29/2022 09:08 AM, A crew is currently working on the problem, 08/29/2022 01:30 PM, 1227076];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[7]=[070,08/29/2022 10:53 AM, 08/29/2022 10:53 AM, Trouble Shooter is determining repairs required, , 1227112];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[8]=[074,08/29/2022 06:24 AM, 08/29/2022 06:24 AM, A crew is currently working on the problem, 08/29/2022 01:30 PM, 1227064];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[9]=[084,08/29/2022 11:46 AM, 08/29/2022 11:46 AM, Customer Svc is working this single customer outage, , 1227124];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[10]=[090,08/29/2022 12:01 PM, 08/29/2022 12:01 PM, Customer Svc is working this single customer outage, , 1227131];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[11]=[100,08/29/2022 07:52 AM, 08/29/2022 07:52 AM, A crew is currently working on the problem, 08/29/2022 03:30 PM, 1227068];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[12]=[101,08/29/2022 10:27 AM, 08/29/2022 10:27 AM, Tree Trimming is clearing debris from the area, , 1227107];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
events[13]=[130,08/29/2022 10:22 AM, 08/29/2022 10:22 AM, Trouble Shooter is determining repairs required, , 1227106];,# of Outages: 13,Customers Affected: 51,2022-08-29T17:46:06Z
