V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[062,05/05/2022 09:40 PM, 05/05/2022 09:40 PM, Trouble Shooter is determining repairs required, , 1205484];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[1]=[065,05/05/2022 10:57 PM, 05/05/2022 10:57 PM, Customer Svc is working this single customer outage, , 1205505];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[2]=[066,05/05/2022 10:58 PM, 05/05/2022 10:58 PM, Trouble Shooter is determining repairs required, , 1205506];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[3]=[066,05/05/2022 11:00 PM, 05/05/2022 11:00 PM, Trouble Shooter is determining repairs required, , 1205509];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[4]=[071,05/05/2022 09:21 PM, 05/05/2022 09:21 PM, Trouble Shooter is determining repairs required, , 1205451];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[5]=[072,05/05/2022 09:21 PM, 05/05/2022 09:21 PM, A crew is currently working on the problem, 05/06/2022 02:30 AM, 1205452];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[6]=[072,05/05/2022 09:30 PM, 05/05/2022 09:30 PM, Trouble Shooter is determining repairs required, , 1205476];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[7]=[072,05/05/2022 09:53 PM, 05/05/2022 09:53 PM, Trouble Shooter is determining repairs required, , 1205496];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[8]=[073,05/05/2022 09:21 PM, 05/05/2022 09:21 PM, A crew is currently working on the problem, 05/06/2022 02:30 AM, 1205452];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[9]=[073,05/05/2022 09:40 PM, 05/05/2022 09:40 PM, Trouble Shooter is determining repairs required, , 1205483];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[10]=[083,05/05/2022 09:44 PM, 05/05/2022 09:44 PM, Trouble Shooter is determining repairs required, , 1205488];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[11]=[083,05/05/2022 09:49 PM, 05/05/2022 09:49 PM, Trouble Shooter is determining repairs required, , 1205494];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[12]=[083,05/05/2022 11:26 PM, 05/05/2022 11:26 PM, Trouble Shooter is determining repairs required, , 1205510];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[13]=[085,05/05/2022 09:41 PM, 05/05/2022 09:41 PM, Trouble Shooter is determining repairs required, , 1205485];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[14]=[086,05/05/2022 07:58 PM, 05/05/2022 07:58 PM, Trouble Shooter is determining repairs required, , 1205429];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[15]=[087,05/05/2022 08:53 PM, 05/05/2022 08:53 PM, Waiting for an available crew to perform repairs, , 1205436];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[16]=[088,05/05/2022 08:53 PM, 05/05/2022 08:53 PM, Waiting for an available crew to perform repairs, , 1205436];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[17]=[089,05/05/2022 09:58 PM, 05/05/2022 09:58 PM, Trouble Shooter is determining repairs required, , 1205499];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[18]=[096,05/05/2022 09:34 PM, 05/05/2022 09:34 PM, Trouble Shooter is determining repairs required, , 1205479];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[19]=[097,05/05/2022 09:34 PM, 05/05/2022 09:34 PM, Trouble Shooter is determining repairs required, , 1205479];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[20]=[099,05/05/2022 09:51 PM, 05/05/2022 09:51 PM, Trouble Shooter is determining repairs required, , 1205495];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[21]=[099,05/05/2022 09:57 PM, 05/05/2022 09:57 PM, Trouble Shooter is determining repairs required, , 1205498];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[22]=[106,05/05/2022 09:39 PM, 05/05/2022 09:39 PM, A crew is currently working on the problem, 05/06/2022 01:50 AM, 1205482];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[23]=[107,05/05/2022 09:44 PM, 05/05/2022 09:44 PM, A crew is currently working on the problem, 05/06/2022 01:50 AM, 1205489];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[24]=[107,05/05/2022 09:46 PM, 05/05/2022 09:46 PM, A crew is currently working on the problem, 05/06/2022 01:50 AM, 1205490];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[25]=[107,05/05/2022 09:48 PM, 05/05/2022 09:48 PM, Trouble Shooter is determining repairs required, , 1205493];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
events[26]=[114,05/05/2022 04:10 PM, 05/05/2022 04:10 PM, A crew is currently working on the problem, 05/06/2022 01:30 AM, 1205383];,# of Outages: 26,Customers Affected: 2062,2022-05-06T05:33:58Z
