V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[064,06/05/2022 09:30 AM, 06/05/2022 09:30 AM, Trouble Shooter is determining repairs required, , 1211838];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[1]=[073,06/05/2022 09:06 AM, 06/05/2022 09:06 AM, Waiting for an available crew to perform repairs, , 1211834];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[2]=[074,06/05/2022 07:34 AM, 06/05/2022 07:34 AM, Trouble Shooter is determining repairs required, , 1211750];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[3]=[077,06/05/2022 11:09 AM, 06/05/2022 11:09 AM, Trouble Shooter is determining repairs required, , 1211853];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[4]=[083,06/05/2022 10:51 AM, 06/05/2022 10:51 AM, Trouble Shooter is determining repairs required, , 1211843];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[5]=[084,06/05/2022 11:09 AM, 06/05/2022 11:09 AM, Customer Svc is working this single customer outage, , 1211854];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[6]=[085,06/05/2022 07:19 AM, 06/05/2022 07:19 AM, Waiting for an available crew to perform repairs, , 1211741];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[7]=[087,06/05/2022 03:58 AM, 06/05/2022 03:58 AM, A crew is currently working on the problem, 06/05/2022 01:30 PM, 1211696];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[8]=[087,06/05/2022 11:05 AM, 06/05/2022 11:05 AM, Trouble Shooter is determining repairs required, , 1211852];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[9]=[088,06/05/2022 10:57 AM, 06/05/2022 10:57 AM, Trouble Shooter is determining repairs required, , 1211849];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[10]=[089,06/05/2022 10:57 AM, 06/05/2022 10:57 AM, Trouble Shooter is determining repairs required, , 1211849];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[11]=[102,06/05/2022 05:08 AM, 06/05/2022 05:08 AM, A crew is currently working on the problem, 06/05/2022 01:30 PM, 1211708];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
events[12]=[113,06/05/2022 09:15 AM, 06/05/2022 09:15 AM, Waiting for an available crew to perform repairs, , 1211835];,# of Outages: 12,Customers Affected: 609,2022-06-05T16:28:16Z
