V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,09/12/2022 09:04 AM, 09/12/2022 09:04 AM, A crew is currently working on the problem, 09/12/2022 10:30 AM, 1229403];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[1]=[060,09/12/2022 09:47 AM, 09/12/2022 09:47 AM, Trouble Shooter is determining repairs required, , 1229429];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[2]=[065,09/12/2022 08:45 AM, 09/12/2022 08:45 AM, A crew is currently working on the problem, 09/12/2022 10:30 AM, 1229402];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[3]=[072,09/12/2022 06:46 AM, 09/12/2022 06:46 AM, Trouble Shooter is determining repairs required, , 1229366];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[4]=[083,09/12/2022 05:44 AM, 09/12/2022 05:44 AM, Tree Trimming is clearing debris from the area, , 1229364];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[5]=[084,09/12/2022 09:36 AM, 09/12/2022 09:36 AM, Trouble Shooter is determining repairs required, , 1229428];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[6]=[085,09/12/2022 08:29 AM, 09/12/2022 08:29 AM, A crew is currently working on the problem, 09/12/2022 12:00 PM, 1229373];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[7]=[085,09/12/2022 09:07 AM, 09/12/2022 09:07 AM, A crew is currently working on the problem, 09/12/2022 12:30 PM, 1229404];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[8]=[085,09/12/2022 09:19 AM, 09/12/2022 09:19 AM, Trouble Shooter is determining repairs required, , 1229405];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[9]=[085,09/12/2022 09:33 AM, 09/12/2022 09:33 AM, Trouble Shooter is determining repairs required, , 1229427];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[10]=[086,09/12/2022 08:11 AM, 09/12/2022 08:11 AM, Trouble Shooter is determining repairs required, , 1229370];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[11]=[111,09/12/2022 08:36 AM, 09/12/2022 08:36 AM, Trouble Shooter is determining repairs required, , 1229400];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[12]=[112,09/12/2022 08:33 AM, 09/12/2022 08:33 AM, Trouble Shooter is determining repairs required, , 1229376];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[13]=[112,09/12/2022 09:52 AM, 09/12/2022 09:52 AM, Waiting to be analyzed, , 1229430];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
events[14]=[113,09/12/2022 03:00 AM, 09/12/2022 03:00 AM, A crew is currently working on the problem, 09/12/2022 11:00 AM, 1229360];,# of Outages: 15,Customers Affected: 59,2022-09-12T14:58:54Z
