V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[043,09/28/2022 01:21 PM, 09/28/2022 01:21 PM, A crew is currently working on the problem, 09/28/2022 03:30 PM, 1232586];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[1]=[050,09/28/2022 01:01 PM, 09/28/2022 01:01 PM, Trouble Shooter is determining repairs required, , 1232583];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[2]=[052,09/28/2022 02:11 PM, 09/28/2022 02:11 PM, Waiting for an available crew to perform repairs, , 1232595];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[3]=[060,09/28/2022 11:30 AM, 09/28/2022 11:30 AM, Trouble Shooter is determining repairs required, , 1232572];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[4]=[061,09/28/2022 12:24 PM, 09/28/2022 12:24 PM, Trouble Shooter is determining repairs required, , 1232576];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[5]=[064,09/28/2022 11:18 AM, 09/28/2022 11:18 AM, A crew is currently working on the problem, 09/28/2022 04:30 PM, 1232569];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[6]=[065,09/28/2022 02:37 PM, 09/28/2022 02:37 PM, Waiting for an available crew to perform repairs, , 1232604];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[7]=[070,09/28/2022 01:15 PM, 09/28/2022 01:15 PM, A crew is currently working on the problem, 09/28/2022 07:00 PM, 1232584];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[8]=[070,09/28/2022 01:35 PM, 09/28/2022 01:35 PM, A crew is currently working on the problem, 09/28/2022 07:00 PM, 1232587];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[9]=[073,09/28/2022 02:37 PM, 09/28/2022 02:37 PM, Customer Svc is working this single customer outage, , 1232605];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[10]=[076,09/28/2022 02:37 PM, 09/28/2022 02:37 PM, Waiting for an available crew to perform repairs, , 1232604];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[11]=[084,09/28/2022 03:20 PM, 09/28/2022 03:20 PM, The extent of the outage has been determined, , 1232609];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[12]=[088,09/28/2022 02:16 PM, 09/28/2022 02:16 PM, A crew is currently working on the problem, 09/28/2022 04:00 PM, 1232597];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[13]=[114,09/28/2022 03:00 PM, 09/28/2022 03:00 PM, A crew is currently working on the problem, 09/28/2022 04:30 PM, 1232608];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[14]=[114,09/28/2022 12:30 PM, 09/28/2022 12:30 PM, Tree Trimming is clearing debris from the area, 09/28/2022 05:30 PM, 1232577];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
events[15]=[115,09/28/2022 12:36 PM, 09/28/2022 12:36 PM, A crew is currently working on the problem, 09/28/2022 03:30 PM, 1232578];,# of Outages: 15,Customers Affected: 236,2022-09-28T20:27:49Z
