V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[015,05/19/2022 04:24 PM, 05/19/2022 04:24 PM, A crew is currently working on the problem, 05/20/2022 11:30 AM, 1207691];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[1]=[047,05/20/2022 09:02 AM, 05/20/2022 09:02 AM, A crew is currently working on the problem, 05/20/2022 11:30 AM, 1207758];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[2]=[052,05/20/2022 05:35 AM, 05/20/2022 05:35 AM, Trouble Shooter is determining repairs required, , 1207731];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[3]=[062,05/20/2022 09:24 AM, 05/20/2022 09:24 AM, Trouble Shooter is determining repairs required, , 1207766];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[4]=[062,05/20/2022 09:26 AM, 05/20/2022 09:26 AM, Trouble Shooter is determining repairs required, , 1207767];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[5]=[062,05/20/2022 09:35 AM, 05/20/2022 09:35 AM, Customer Svc is working this single customer outage, , 1207771];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[6]=[064,05/20/2022 07:38 AM, 05/20/2022 07:38 AM, Trouble Shooter is determining repairs required, , 1207737];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[7]=[064,05/20/2022 10:22 AM, 05/20/2022 10:22 AM, Waiting to be analyzed, , 1207783];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[8]=[073,05/20/2022 02:51 AM, 05/20/2022 02:51 AM, Trouble Shooter is determining repairs required, , 1207728];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[9]=[073,05/20/2022 03:01 AM, 05/20/2022 03:01 AM, Tree Trimming is clearing debris from the area, , 1207729];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[10]=[073,05/20/2022 09:04 AM, 05/20/2022 09:04 AM, Trouble Shooter is determining repairs required, , 1207759];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[11]=[073,05/20/2022 09:09 AM, 05/20/2022 09:09 AM, Trouble Shooter is determining repairs required, , 1207760];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[12]=[073,05/20/2022 09:14 AM, 05/20/2022 09:14 AM, Trouble Shooter is determining repairs required, , 1207763];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[13]=[073,05/20/2022 09:54 AM, 05/20/2022 09:54 AM, Waiting for an available crew to perform repairs, , 1207775];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[14]=[073,05/20/2022 10:02 AM, 05/20/2022 10:02 AM, Customer Svc is working this single customer outage, , 1207777];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[15]=[074,05/20/2022 08:42 AM, 05/20/2022 08:42 AM, Trouble Shooter is determining repairs required, , 1207747];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[16]=[075,05/20/2022 07:48 AM, 05/20/2022 07:48 AM, Tree Trimming is clearing debris from the area, 05/20/2022 02:00 PM, 1207738];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[17]=[083,05/20/2022 09:13 AM, 05/20/2022 09:13 AM, Trouble Shooter is working on the problem, 05/20/2022 10:30 AM, 1207761];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[18]=[083,05/20/2022 09:37 AM, 05/20/2022 09:37 AM, Customer Svc is working this single customer outage, , 1207773];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[19]=[085,05/20/2022 06:51 AM, 05/20/2022 06:51 AM, A crew is currently working on the problem, , 1207734];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[20]=[085,05/20/2022 09:29 AM, 05/20/2022 09:29 AM, Waiting for an available crew to perform repairs, , 1207768];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[21]=[085,05/20/2022 09:57 AM, 05/20/2022 09:57 AM, Waiting for an available crew to perform repairs, , 1207776];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[22]=[085,05/20/2022 10:16 AM, 05/20/2022 10:16 AM, The extent of the outage has been determined, , 1207780];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[23]=[086,05/20/2022 05:54 AM, 05/20/2022 05:54 AM, A crew is currently working on the problem, 05/20/2022 01:30 PM, 1207733];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[24]=[086,05/20/2022 08:55 AM, 05/20/2022 08:55 AM, Trouble Shooter is determining repairs required, , 1207754];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[25]=[086,05/20/2022 09:35 AM, 05/20/2022 09:35 AM, Trouble Shooter is determining repairs required, , 1207770];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[26]=[087,05/20/2022 08:24 AM, 05/20/2022 08:24 AM, Trouble Shooter is determining repairs required, , 1207743];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
events[27]=[097,05/20/2022 08:54 AM, 05/20/2022 08:54 AM, Tree Trimming is clearing debris from the area, , 1207753];,# of Outages: 34,Customers Affected: 434,2022-05-20T15:25:07Z
