V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[017,08/09/2022 11:51 AM, 08/09/2022 11:51 AM, Trouble Shooter is determining repairs required, , 1224360];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[1]=[037,08/08/2022 06:20 PM, 08/08/2022 06:20 PM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224005];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[2]=[038,08/08/2022 06:20 PM, 08/08/2022 06:20 PM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224005];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[3]=[041,08/08/2022 07:48 PM, 08/08/2022 07:48 PM, Trouble Shooter is determining repairs required, , 1224188];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[4]=[048,08/08/2022 06:20 PM, 08/08/2022 06:20 PM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224005];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[5]=[049,08/08/2022 06:20 PM, 08/08/2022 06:20 PM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224005];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[6]=[049,08/08/2022 06:21 PM, 08/08/2022 06:21 PM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224006];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[7]=[049,08/08/2022 06:32 PM, 08/08/2022 06:32 PM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224050];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[8]=[051,08/09/2022 07:03 AM, 08/09/2022 07:03 AM, A crew is currently working on the problem, , 1224302];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[9]=[061,08/09/2022 01:18 AM, 08/09/2022 01:18 AM, A crew is currently working on the problem, 08/09/2022 01:00 PM, 1224244];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
events[10]=[061,08/09/2022 09:14 AM, 08/09/2022 09:14 AM, Waiting to be analyzed, , 1224327];,# of Outages: 33,Customers Affected: 691,2022-08-09T17:53:23Z
