V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[059,09/23/2022 10:07 AM, 09/23/2022 10:07 AM, Trouble Shooter is determining repairs required, , 1231230];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[1]=[060,09/23/2022 09:35 AM, 09/23/2022 09:35 AM, A crew is currently working on the problem, 09/23/2022 11:30 AM, 1231224];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[2]=[061,09/23/2022 10:27 AM, 09/23/2022 10:27 AM, Waiting to be analyzed, , 1231234];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[3]=[062,09/23/2022 10:29 AM, 09/23/2022 10:29 AM, Waiting to be analyzed, , 1231235];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[4]=[071,09/23/2022 08:53 AM, 09/23/2022 08:53 AM, A crew is currently working on the problem, 09/23/2022 01:30 PM, 1231210];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[5]=[071,09/23/2022 08:58 AM, 09/23/2022 08:58 AM, A crew is currently working on the problem, 09/23/2022 01:00 PM, 1231216];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[6]=[074,09/23/2022 10:25 AM, 09/23/2022 10:25 AM, A crew is currently working on the problem, 09/23/2022 02:00 PM, 1231232];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[7]=[086,09/23/2022 08:49 AM, 09/23/2022 08:49 AM, A crew is currently working on the problem, 09/23/2022 11:30 AM, 1231209];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[8]=[086,09/23/2022 10:21 AM, 09/23/2022 10:21 AM, Waiting to be analyzed, , 1231231];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[9]=[089,09/23/2022 08:06 AM, 09/23/2022 08:06 AM, Customer Svc is working this single customer outage, , 1231201];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[10]=[098,09/23/2022 10:26 AM, 09/23/2022 10:26 AM, A crew is currently working on the problem, 09/23/2022 11:00 AM, 1231233];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[11]=[100,09/23/2022 09:38 AM, 09/23/2022 09:38 AM, Customer Svc is working this single customer outage, , 1231225];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
events[12]=[118,09/23/2022 10:06 AM, 09/23/2022 10:06 AM, A crew is currently working on the problem, 09/23/2022 12:00 PM, 1231229];,# of Outages: 13,Customers Affected: 67,2022-09-23T15:30:35Z
