V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[043,07/27/2022 04:46 PM, 07/27/2022 04:46 PM, Trouble Shooter is working on the problem, 07/27/2022 07:50 PM, 1221468];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[1]=[051,07/27/2022 08:34 AM, 07/27/2022 08:34 AM, A crew is currently working on the problem, 07/27/2022 08:00 PM, 1221347];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[2]=[051,07/27/2022 08:38 AM, 07/27/2022 08:38 AM, A crew is currently working on the problem, 07/27/2022 08:00 PM, 1221348];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[3]=[054,07/27/2022 04:46 PM, 07/27/2022 04:46 PM, Trouble Shooter is working on the problem, 07/27/2022 07:50 PM, 1221468];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[4]=[074,07/27/2022 02:16 PM, 07/27/2022 02:16 PM, A crew is currently working on the problem, 07/27/2022 07:30 PM, 1221393];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[5]=[083,07/27/2022 05:06 PM, 07/27/2022 05:06 PM, Tree Trimming is clearing debris from the area, , 1221487];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[6]=[083,07/27/2022 05:29 PM, 07/27/2022 05:29 PM, Waiting for an available crew to perform repairs, , 1221488];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[7]=[084,07/27/2022 05:29 PM, 07/27/2022 05:29 PM, Trouble Shooter is determining repairs required, , 1221489];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[8]=[107,07/27/2022 02:45 PM, 07/27/2022 02:45 PM, Waiting for an available crew to perform repairs, , 1221396];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
events[9]=[118,07/27/2022 03:23 PM, 07/27/2022 03:23 PM, Waiting for an available crew to perform repairs, , 1221398];,# of Outages: 9,Customers Affected: 1864,2022-07-27T22:44:45Z
