V1,V2,V3,V4,V5,V6,outage_num,cust_affected,time
events[0]=[018,03/18/2022 03:26 PM, 03/18/2022 03:26 PM, A crew is currently working on the problem, , 1196954];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[1]=[019,03/18/2022 03:26 PM, 03/18/2022 03:26 PM, A crew is currently working on the problem, , 1196954];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[2]=[040,03/18/2022 09:00 PM, 03/18/2022 09:00 PM, Waiting for an available crew to perform repairs, , 1197061];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[3]=[060,03/18/2022 11:57 PM, 03/18/2022 11:57 PM, A crew is currently working on the problem, 03/19/2022 03:30 AM, 1197081];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[4]=[060,03/18/2022 11:58 PM, 03/18/2022 11:58 PM, A crew is currently working on the problem, 03/19/2022 03:30 AM, 1197080];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[5]=[071,03/18/2022 11:57 PM, 03/18/2022 11:57 PM, A crew is currently working on the problem, 03/19/2022 03:30 AM, 1197081];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[6]=[074,03/18/2022 04:31 PM, 03/18/2022 04:31 PM, Waiting for an available crew to perform repairs, , 1197014];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[7]=[084,03/18/2022 03:17 PM, 03/18/2022 03:17 PM, Waiting for an available crew to perform repairs, , 1196947];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[8]=[085,03/18/2022 05:06 PM, 03/18/2022 05:06 PM, Waiting for an available crew to perform repairs, , 1197016];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
events[9]=[086,03/18/2022 02:55 PM, 03/18/2022 02:55 PM, Waiting for an available crew to perform repairs, , 1196943];,# of Outages: 8,Customers Affected: 506,2022-03-19T07:55:16Z
